StarID,RA,Dec,Spectrum
717,0.20152475,-7.08866665,F5          
718,0.2016855,-54.36533695,K2III       
719,0.2016881,39.03890984,K0          
720,0.20168957,-7.70199823,K0          
721,0.20189934,47.49116017,K0          
722,0.20223617,53.62391762,F0          
723,0.20242696,48.18225854,K0          
724,0.20276358,-17.93821766,K4III       
725,0.20359011,-27.78455628,F5V         
726,0.20384602,39.90157203,F0          
727,0.20387125,-15.16459597,K0III/IV    
728,0.2043876,43.81821229,M...        
729,0.20440657,22.55671394,M...        
730,0.20480008,-50.70031286,K2III       
731,0.20614917,-8.70977153,G5          
732,0.20732903,45.95960688,K5          
733,0.2078328,20.23439937,G5          
734,0.2083194,32.20391674,A0          
735,0.2083661,14.56369614,K0          
736,0.20837076,-22.06708268,K0V+...     
737,0.20911707,-30.85929019,G8/K0V      
738,0.20915275,24.63640583,F0          
739,0.20920969,-11.69298041,F0V         
740,0.20927584,21.71414164, 
741,0.20934246,44.59075801,K0          
742,0.20935415,-88.36287521,B9.5IV      
743,0.20946774,44.70724772,K0          
744,0.20994032,44.31628232,K0          
745,0.21020624,-13.61016552,A1V         
746,0.21076379,-26.85334216,K1IV        
747,0.2108245,39.28794887,K0          
748,0.21106659,-61.31269282,G6III       
749,0.21119187,-1.22719433,K0          
750,0.2112642,-43.16447354,K0III       
751,0.21256484,57.22755962,K2          
752,0.21290369,27.10919668,K0          
753,0.21332317,46.09543717,F2          
754,0.21347485,15.56037208,K0          
755,0.21376494,-31.89768114,G3/G5V      
756,0.21395678,37.69366311,B2V         
757,0.21399419,-57.91269485,K0V         
758,0.21483422,-22.26429777,K5III       
759,0.21531639,-3.3815183,M...        
760,0.21579722,35.60720337,F5          
761,0.21657251,29.39292162,K0          
762,0.21667802,12.33095931,F0          
763,0.21676389,55.85901187,A9Iab:      
764,0.21679147,2.94967547,F8          
765,0.21699442,62.72809316,F2V         
766,0.21716769,49.926513,A2          
767,0.217395,-45.17634037,K5          
768,0.21775397,-22.47020965,G8/K0III    
769,0.21786078,35.2916648,G5          
770,0.21794987,37.41863959,K0          
771,0.21831578,20.19040549,F5          
772,0.21895405,-7.68257721,K0          
773,0.21917572,20.38241602,M0          
774,0.2193093,16.92165199,K1III       
775,0.21931405,-27.81349246,G8III       
776,0.21943964,-43.06516969,F5IV        
777,0.22003538,21.40528208,G5          
778,0.2200417,-5.24201804,K2          
779,0.22017786,62.04092419,Am...       
780,0.2204619,-17.18471195,K1/K2III    
781,0.22050374,-37.82286519,K3/K4III    
782,0.22059721,15.18361593,B2IV        
783,0.22073286,69.32759224,M6          
784,0.22096224,-26.32530812,K1/K2III    
785,0.2214752,19.52127377,K0          
786,0.22157209,-23.73251665,F2V         
787,0.22174365,-20.61881565,F5IV/V      
788,0.22204002,8.92988028,F0          
789,0.22209681,-84.99402068,M0/M1III    
790,0.22236124,49.72339535,A0          
791,0.22331477,26.98762497,G0III       
792,0.22343465,19.07164311,K7          
793,0.22406711,27.04406266,K2III       
794,0.22447054,-59.90519935,K0III       
795,0.22478611,-36.82792674, 
796,0.22512595,-65.94442634,K2III       
797,0.22522989,-40.3583852,K1V         
798,0.2252598,41.03572671,F0IV        
799,0.22611844,-29.57562528,A5IV        
800,0.22672761,36.17092831,A0          
801,0.22693555,47.193271,A2          
802,0.22716952,80.6653394,M0          
803,0.22740027,42.94939358,K0          
804,0.22790746,6.58042142,F2          
805,0.22839456,-26.02215399,K5III       
806,0.22845444,-49.19840935,K0III       
807,0.22861612,18.63580542,G5          
808,0.22899432,-26.28498303,K4III       
809,0.22901397,52.65872983,A0          
810,0.22919531,-48.68413239,A5IV        
811,0.22928272,-23.21460158,K1IIICNIV   
812,0.22934333,8.19351658,F2          
813,0.22950332,54.46459288,B3          
814,0.22956269,64.86484243,G0          
815,0.2295988,-48.4327211,K2III       
816,0.22988621,1.38362257,K0          
817,0.23017203,16.58062794,F0          
818,0.23062041,36.86028926,K5          
819,0.23134111,-74.68817231,G6V         
820,0.23138004,-56.99978872,F6V         
821,0.232109,-17.54538026,B4V         
822,0.23216417,-52.54548897,G1V         
823,0.23221606,-9.74249444,K0          
824,0.23227343,59.99934311,G8II        
825,0.23333259,-10.95370289,K0          
826,0.23366728,-3.90877812,G6III       
827,0.23384407,41.98323934,A0          
828,0.23396846,33.20608481,A1V         
829,0.2340416,76.02699728,M4III:      
830,0.23412102,44.51203389,F4V         
831,0.23445817,-0.03333774,A5          
832,0.23446123,-74.91206044,K2III       
833,0.23450754,-11.31111824,G5          
834,0.23499533,73.3909165,M2          
835,0.23517649,60.72036346,A0          
836,0.2358301,26.25887171,F7IV        
837,0.23616489,-7.19896207,F5          
838,0.23647513,13.55236473,G5          
839,0.23696595,35.41805038,F5V         
840,0.23700014,-35.80829245,G8III       
841,0.23733822,55.28323532,K2          
842,0.23741958,-55.06959061,F5IV/V      
843,0.23795014,-8.83248683,K0          
844,0.23846678,-68.91865951,A7IV        
845,0.23867154,52.86097686,A0          
846,0.23895046,-27.53107904,G5V         
847,0.23911282,-62.77197869,M1III       
848,0.23912399,-21.19639424,F7V         
849,0.23925769,60.34163069,G8III       
850,0.23955173,76.02217572,G5          
851,0.23989494,43.84587555,F8V         
852,0.24013037,-2.19792352,K0          
853,0.2404262,-27.16976811,G1/G2V      
854,0.24046574,-40.42017562,K2III       
855,0.24085383,16.64089821,F2          
856,0.24096547,50.30239222,B8          
857,0.24099785,-7.78053784,M3IIIvar    
858,0.24113061,-14.43147791,F5V         
859,0.24176689,-16.67175127,G8/K0III    
860,0.24269236,41.03258105,K0          
861,0.24304674,-47.88140617,M1III       
862,0.24323968,53.82756851,A0          
863,0.24336336,20.2066972,M2III       
864,0.24348763,1.29686825,F5          
865,0.24400237,-46.6172272,K3III       
866,0.24400908,-18.93268628,M1III       
867,0.24412146,-43.83114827,K0III       
868,0.2444622,-33.04592558,K2/K3III    
869,0.24455248,-14.80514201,G8III/IV    
870,0.24470916,-12.74819936,K0IV        
871,0.24483874,51.61690202,A0          
872,0.24486854,3.36392861,K2          
873,0.24519934,64.56616939,B9V...      
874,0.2456246,-46.0334589,K2III       
875,0.24660125,62.19636772,F6V         
876,0.24673674,-14.17758298,A7III       
877,0.24721935,23.79341488,F8          
878,0.24725933,-0.30292564,A5          
879,0.24816758,-32.1526991,F3V         
880,0.24847259,-9.56955053,B9V         
881,0.24883192,-3.02735083,M0          
882,0.24885295,22.28425185,A1p         
883,0.24897779,21.54219599,K2          
884,0.24950213,-34.90419374,K3III       
885,0.24966158,8.8210228,F0IV        
886,0.2497771,8.81833793,A7          
887,0.24999565,-36.16042075,K4III       
888,0.25000876,5.58836463,F8          
889,0.25029951,66.11396057,K2          
890,0.25037662,-16.05470664,F3V         
891,0.25052888,54.07844872,G5          
892,0.25111145,52.63960287,B9          
893,0.25126597,-68.53023276,G6V         
894,0.2518854,33.03049687,K0          
895,0.25192434,31.53573771,K5          
896,0.25204347,61.76720575,K2II        
897,0.25254939,34.86822459,F2          
898,0.25273203,17.6916457,F8          
899,0.25293184,27.28347715,A1Vn        
900,0.25308416,78.01730962,K0...       
901,0.2534002,-68.84952038,M1III       
902,0.25352822,-34.49528339,K0III       
903,0.25356051,27.61199357,G5          
904,0.25367517,-24.48509485,K2/K3III    
905,0.25418255,-40.09595984,K0:III      
906,0.25446143,-42.16494861,F2V         
907,0.25451651,45.17922002,K0          
908,0.25452458,-6.1380907,K0          
909,0.25454918,-16.75619511,F3IV        
910,0.254952,44.20339841,B9          
911,0.25597562,28.58737734,F5          
912,0.25617752,-32.04526865,M7/M8IIIe   
913,0.25681903,-13.05439848,A8V         
914,0.2571853,-30.16913379,G6III/IVw   
915,0.25768536,-16.13230661,M:          
916,0.25816924,-40.45449469,K1/K2III    
917,0.25901908,13.4194187,K2          
918,0.25936437,50.0503137,K0          
919,0.26072213,5.84383899,K0          
920,0.26136999,-71.4261201,K1/K2III    
921,0.26169468,-7.30639265,F8          
922,0.2621163,-35.15025123,K2IIICN...  
923,0.26247688,45.54392193,F0          
924,0.2625053,39.0208484,F2          
925,0.26281106,49.3301737,A0          
926,0.26308364,-66.92406885,F7V         
927,0.26349945,59.4402673,B9          
928,0.26359168,-11.9901548,A0V         
929,0.2639681,42.34394657,K0          
930,0.26433831,-5.60120129,G8IV...     
931,0.26434469,2.70230268,A5          
932,0.26472075,58.32931864,A0          
933,0.26524211,61.00019736,G8III...    
934,0.26526011,-75.91160944,G8/K0III    
935,0.26534477,-50.16730236,G8/K0III    
936,0.26591389,4.25114921,A0          
937,0.26625434,38.75896447,G5          
938,0.2666223,-9.47948877,F8          
939,0.26721464,-67.89937847,A5IV        
940,0.26722492,14.70735446,K2          
941,0.26723158,-48.26027238,M5          
942,0.26737738,-42.67102048,M0III       
943,0.26769418,-58.77389592,K2III       
944,0.26816343,8.1156038,A5          
945,0.26910712,-31.44632821,K2III       
946,0.26928641,47.8928703,M0          
947,0.2696953,-63.16203624,M0III       
948,0.26978921,-79.85104079,G6V         
949,0.26984816,30.53248386,K2          
950,0.27052352,76.95076267,B9Vn        
951,0.27060709,19.86228962,M:          
952,0.27070008,35.17799696,G           
953,0.27263904,43.59510616,A2V         
954,0.27271027,-7.03004676,F5          
955,0.27284875,-19.39924084,G3V         
956,0.2731792,-22.58791845,G3V         
957,0.27333801,-43.78013951,K2III       
958,0.27341513,-46.71986215,K5          
959,0.27343915,-70.39239137,F0V         
960,0.27380777,53.94564794,G5          
961,0.27538969,-66.69013392,K2III       
962,0.27564928,-55.46952747,G8III       
963,0.27567807,-32.76040365,K0III       
964,0.27600447,-17.89575397,F3V         
965,0.27611127,-13.40383397,A8V         
966,0.27612701,8.24018997,G8II-III    
967,0.27631017,15.8371759,A5          
968,0.27643472,-1.52310661,F8          
969,0.27674215,-50.26967557,M4          
970,0.27761672,1.85057729,M5III       
971,0.27772408,11.9382965,K2          
972,0.27801715,-30.43457026,K3III       
973,0.27823536,54.66015605,A3...       
974,0.2783565,-32.68837302,K0III       
975,0.27842988,-20.21005714,B6III/IV    
976,0.27862367,36.62987437,A0          
977,0.27864678,20.85666251,K3          
978,0.2787354,41.84943398,F8          
979,0.27901802,36.49138829,G0          
980,0.27911085,47.27941028,B9          
981,0.27934471,13.9168083,A3          
982,0.2793545,10.24475802,M2III:      
983,0.27976667,-46.57394836,F5V         
984,0.28005362,-78.78009243,F3III       
985,0.28077147,-49.62769562,F3V         
986,0.28104198,46.61432799,G5          
987,0.28126125,81.66369004,K0          
988,0.28136576,-14.71795699,A9V         
989,0.28155331,-52.6515923,G2V         
990,0.28160712,-7.19198605,G0          
991,0.281659,49.46192856,M0          
992,0.28193676,23.25623242,K0III-IV    
993,0.28251411,61.53319397,G8III       
994,0.2825996,63.55298365,A0          
995,0.2826542,-58.15191785,K1III       
996,0.28339025,53.24327947,B9          
997,0.28401632,2.37147708,K2          
998,0.28411916,84.9550675,A2          
999,0.28469219,56.90960852,A0          
1000,0.28475279,10.5021628,K2          
1001,0.28487068,-1.65304096,G5          
1002,0.28487101,38.68167915,A2V         
1003,0.28491043,31.07421533,K5          
1004,0.28498221,40.94809407,M0          
1005,0.28523818,-12.04024566,F3V         
1006,0.28540525,48.56457428,K0          
1007,0.28584449,47.94741495,B7III       
1008,0.28665758,-61.25834136,F5V         
1009,0.28671129,-44.36429373,F2V         
1010,0.28678923,23.5976494,A2          
1011,0.28771642,-4.44902726,K0          
1012,0.28771729,24.66132298,K0          
1013,0.28773845,54.9807255,B9          
1014,0.28783508,-43.85269422,G5IV-V      
1015,0.28854883,62.8258006,A0V         
1016,0.28884554,0.59009841,G5          
1017,0.28885064,29.18196397,M:          
1018,0.28952494,18.85956477,K:          
1019,0.28953801,16.51041465,F5          
1020,0.28997615,-44.65127253,G8/K0III    
1021,0.29010584,-66.56708402,F6V         
1022,0.29013983,8.87633388,F5          
1023,0.29132248,0.32097536,F8          
1024,0.29168989,-47.43322991,K7          
1025,0.29175388,-59.95106542,M1          
1026,0.2918223,45.76597577,G0          
1027,0.292414,-19.05108585,F3V         
1028,0.29247766,24.66785674, 
1029,0.29251276,36.55045493,G5          
1030,0.29292978,-69.87844481,G0IV        
1031,0.29345676,-64.37859014,K7          
1032,0.29407802,44.74490629,A2          
1033,0.29436956,12.04242334,A3          
1034,0.29464588,-8.68231088,M0          
1035,0.29472376,-60.7992097,A8IV        
1036,0.29529601,51.43309422,O9IIInn     
1037,0.29578512,53.71124384,G5          
1038,0.29640504,-66.35889343,K0:Ib       
1039,0.29656814,1.68870485,K0II        
1040,0.29657387,-6.15451622,K0          
1041,0.29677116,-1.86274674,G5          
1042,0.29701913,-79.23233724,F8V         
1043,0.29717995,16.33108213,F6V         
1044,0.29732671,59.05758956,B2.5V       
1045,0.29756452,20.22702318,M4II-III    
1046,0.2976306,51.07449386,A5          
1047,0.29800186,44.57794715,K0          
1048,0.29801458,7.86606224,A5          
1049,0.29846265,0.37758269,F9V         
1050,0.29897513,12.77151352,G8II        
1051,0.29899063,-25.91663038,K0III       
1052,0.29914817,34.57557149,F2          
1053,0.29962023,-13.45563887,G2V         
1054,0.29985423,40.74679871,K0          
1055,0.30024572,31.29184629,A0          
1056,0.30063486,-21.83174177,K3III       
1057,0.30077954,-69.06173695,K0III       
1058,0.30219575,3.79675855,F0          
1059,0.30255295,46.21435458,K0          
1060,0.30283324,-65.06328937,K2III/IV    
1061,0.303376,52.41268626,G5          
1062,0.30408372,72.94678997,A3          
1063,0.30460805,10.20286093,M0          
1064,0.30460914,-75.66328425,F7IV        
1065,0.30470752,-21.1384553,B9/B9.5IV   
1066,0.3047959,11.20628336,K0III       
1067,0.3049279,61.7270605,B1II...     
1068,0.30508971,-34.1732756,F5V         
1069,0.30511518,-36.50989445,K2III       
1070,0.30512009,19.40442348,G0          
1071,0.30513859,-2.01479919,K2          
1072,0.3054737,36.7853273,A2V         
1073,0.30549292,44.55843929,K2          
1074,0.30570604,44.02195597,M1V         
1075,0.30575446,-49.90551506,K2III       
1076,0.30576081,30.3960644,K3III       
1077,0.30598899,49.50977782,F8          
1078,0.3067871,83.3675067,K5          
1079,0.30693685,22.88026405,F5          
1080,0.30722381,-63.47735107,F8/G0V      
1081,0.30757719,21.47766557,F2          
1082,0.30765773,76.27654297,B9          
1083,0.30799524,62.20280486,K7Iab:      
1084,0.30820354,-46.53212647,F6V         
1085,0.30850111,26.14035586,A2...       
1086,0.30887878,-27.95196267,K3III       
1087,0.30891474,41.98442698,K2          
1088,0.31008996,35.98998187,K2          
1089,0.31061603,31.51723388,A0IV        
1090,0.31100961,22.87965131,G8IV        
1091,0.31131109,44.63002263,A2          
1092,0.31138069,12.69492362,M5          
1093,0.31156155,-8.05265094,G0V         
1094,0.31165832,-29.95688954,G0V         
1095,0.31170834,43.79114781,B8V         
1096,0.31181164,-43.2355705,K2III       
1097,0.31188757,15.99070755,F5...       
1098,0.31229201,-60.83070821,K4/K5III    
1099,0.31281425,-68.56919945,K0III       
1100,0.31320416,-10.94934512,F5          
1101,0.31333273,68.5001006,K0          
1102,0.31513557,-33.32433635,A8III       
1103,0.31544153,-11.5891214,F3V         
1104,0.31566163,52.17267274,K0          
1105,0.31578949,63.28825327,F0          
1106,0.31608039,63.57199558,B0.5III     
1107,0.31628024,50.69401305,A5          
1108,0.31680806,60.33529505,F0Iab:      
1109,0.31748177,53.29820057,K2          
1110,0.31758349,22.36870452,K0          
1111,0.31814117,-77.98897714,F0III       
1112,0.31821772,-9.96411989,K7V         
1113,0.31875709,7.28249808,K2          
1114,0.31998251,16.31487073,A5          
1115,0.32011435,-3.05308512, 
1116,0.32021786,13.57727485,F8          
1117,0.32051091,55.97140528,B8          
1118,0.3206179,59.70496976,F0          
1119,0.32087636,-33.90895092,F5V         
1120,0.32128781,0.52059326,G0          
1121,0.3213818,-19.90828575,K:...       
1122,0.32139478,14.05479812,K0          
1123,0.3217056,73.1226195,K0          
1124,0.3218622,59.13904402,B9V         
